
 num     #instances         #bytes  class name
 960:             1             40  [Lorg.bson.BsonContextType;
 961:             1             40  [Lsun.security.jca.ServiceId;
 962:             1             40  [Lsun.security.ssl.SignatureAndHashAlgorithm$SignatureAlgorithm;
 963:             1             40  [Lsun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint$Operator;
 964:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type;
 965:             1             40  [[Ljava.lang.invoke.LambdaForm$Name;
 966:             1             40  com.fasterxml.jackson.annotation.JsonFormat$Value
 967:             1             40  com.fasterxml.jackson.core.Version
 968:             1             40  com.fasterxml.jackson.databind.deser.std.CollectionDeserializer
 969:             1             40  com.mongodb.async.client.MongoDatabaseImpl
 970:             1             40  com.mongodb.connection.CommandMessage
 971:             1             40  com.mongodb.connection.ConnectionDescription
 972:             1             40  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor
 973:             1             40  com.sun.jmx.mbeanserver.JmxMBeanServer
 974:             1             40  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl
 975:             1             40  io.github.giovibal.mqtt.pushservice.PushServer
 976:             1             40  io.netty.channel.DefaultChannelPromise
 977:             1             40  io.vertx.core.eventbus.impl.EventBusImpl
 978:             1             40  io.vertx.core.impl.AddressResolver$1
 979:             1             40  java.lang.invoke.DirectMethodHandle$Constructor
 980:             1             40  java.util.ResourceBundle$1
 981:             1             40  java.util.regex.Pattern$Loop
 982:             1             40  javax.crypto.CryptoAllPermission
 983:             1             40  javax.management.remote.rmi.RMIConnectionImpl$4
 984:             1             40  org.bson.BsonBinaryReader
 985:             1             40  org.bson.BsonBinaryWriter$Context
 986:             1             40  sun.management.DiagnosticCommandImpl
 987:             1             40  sun.management.MappedMXBeanType$CompositeDataMXBeanType
 988:             1             40  sun.management.MappedMXBeanType$MapMXBeanType
 989:             1             40  sun.nio.cs.StandardCharsets$Aliases
 990:             1             40  sun.nio.cs.StandardCharsets$Cache
 991:             1             40  sun.nio.cs.StandardCharsets$Classes
 992:             1             40  sun.util.logging.resources.logging
 993:             1             32  [Lcom.fasterxml.jackson.annotation.JsonCreator$Mode;
 994:             1             32  [Lcom.fasterxml.jackson.core.JsonFactory$Feature;
 995:             2             32  [Lcom.fasterxml.jackson.databind.deser.Deserializers;
 996:             1             32  [Lcom.mongodb.connection.ClusterType;
 997:             1             32  [Lio.github.giovibal.mqtt.MQTTPacketTokenizer$MqttTokenizerState;
 998:             1             32  [Lio.netty.buffer.PoolArena$SizeClass;
 999:             1             32  [Lio.vertx.core.http.ClientAuth;
1000:             1             32  [Lio.vertx.redis.impl.RedisConnection$State;
1001:             2             32  [Ljava.lang.Enum;
1002:             1             32  [Ljava.lang.OutOfMemoryError;
1003:             1             32  [Ljava.lang.ThreadGroup;
1004:             1             32  [Ljava.lang.management.MemoryManagerMXBean;
1005:             2             32  [Ljava.security.cert.Certificate;
1006:             1             32  [Ljava.util.stream.StreamShape;
1007:             1             32  [Lorg.bson.UuidRepresentation;
1008:             1             32  [Lsun.security.provider.NativePRNG$Variant;
1009:             1             32  [Lsun.security.ssl.CipherSuite$CipherType;
1010:             1             32  [Lsun.security.ssl.CipherSuite$PRF;
1011:             1             32  com.fasterxml.jackson.core.io.SerializedString
1012:             1             32  com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig
1013:             1             32  com.fasterxml.jackson.databind.introspect.VisibilityChecker$Std
1014:             2             32  com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver
1015:             2             32  com.fasterxml.jackson.databind.node.JsonNodeFactory
1016:             1             32  com.fasterxml.jackson.databind.ser.std.NumberSerializers$DoubleSerializer
1017:             1             32  com.fasterxml.jackson.databind.ser.std.NumberSerializers$FloatSerializer
1018:             1             32  com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntLikeSerializer
1019:             1             32  com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntegerSerializer
1020:             1             32  com.fasterxml.jackson.databind.ser.std.NumberSerializers$LongSerializer
1021:             1             32  com.fasterxml.jackson.databind.ser.std.NumberSerializers$ShortSerializer
1022:             1             32  com.fasterxml.jackson.databind.type.TypeFactory
1023:             2             32  com.fasterxml.jackson.databind.util.RootNameLookup
1024:             1             32  com.mongodb.MongoCredential
1025:             1             32  com.mongodb.connection.AsynchronousSocketChannelStream
1026:             1             32  com.mongodb.connection.AsynchronousSocketChannelStream$1
1027:             1             32  com.mongodb.connection.AsynchronousSocketChannelStream$2
1028:             1             32  com.mongodb.connection.ByteBufferBsonOutput
1029:             2             32  com.mongodb.connection.ClusterDescription$1
1030:             1             32  com.mongodb.connection.ConnectionId
1031:             2             32  com.mongodb.connection.DefaultAuthenticator
1032:             1             32  com.mongodb.connection.ExponentiallyWeightedMovingAverage
1033:             1             32  com.mongodb.connection.ServerSettings
1034:             2             32  com.mongodb.connection.ServerVersion
1035:             1             32  com.mongodb.event.ConnectionMessageReceivedEvent
1036:             1             32  com.mongodb.event.ConnectionMessagesSentEvent
1037:             2             32  com.mongodb.internal.connection.PowerOfTwoBufferPool
1038:             1             32  com.mongodb.management.ConnectionPoolStatistics
1039:             1             32  com.sun.jmx.mbeanserver.Repository
1040:             1             32  com.sun.jmx.remote.internal.ArrayQueue
1041:             1             32  io.github.giovibal.mqtt.persistence.StoreVerticle
1042:             1             32  io.netty.buffer.PoolThreadCache$MemoryRegionCache$1
1043:             1             32  io.netty.buffer.PoolThreadCache$MemoryRegionCache$Entry
1044:             1             32  io.netty.buffer.PooledUnsafeDirectByteBuf$1
1045:             2             32  io.netty.resolver.dns.DnsQueryContextManager
1046:             2             32  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
1047:             2             32  io.netty.util.concurrent.ThreadPerTaskExecutor
1048:             2             32  io.vertx.core.impl.AddressResolver$1$$Lambda$35/1857648786
1049:             1             32  io.vertx.core.impl.DeploymentManager
1050:             1             32  io.vertx.core.impl.FileResolver
1051:             2             32  io.vertx.core.impl.OrderedExecutorFactory
1052:             2             32  io.vertx.core.net.impl.NetClientImpl$$Lambda$19/898694235
1053:             1             32  io.vertx.core.net.impl.NetServerImpl$NetSocketStreamImpl
1054:             1             32  io.vertx.core.shareddata.impl.SharedDataImpl
1055:             1             32  io.vertx.ext.mongo.FindOptions
1056:             1             32  io.vertx.ext.mongo.impl.MongoClientImpl
1057:             1             32  io.vertx.ext.mongo.impl.MongoClientImpl$MongoHolder
1058:             1             32  java.io.SerializablePermission
1059:             1             32  java.io.UnixFileSystem
1060:             1             32  java.lang.ArithmeticException
1061:             1             32  java.lang.ArrayIndexOutOfBoundsException
1062:             1             32  java.lang.Exception
1063:             2             32  java.lang.InheritableThreadLocal
1064:             1             32  java.lang.NullPointerException
1065:             2             32  java.lang.Shutdown$Lock
1066:             1             32  java.lang.StringCoding$StringDecoder
1067:             1             32  java.lang.reflect.WeakCache
1068:             1             32  java.lang.reflect.WeakCache$CacheKey
1069:             2             32  java.nio.ByteOrder
1070:             1             32  java.nio.channels.NotYetConnectedException
1071:             1             32  java.security.MessageDigest$Delegate
1072:             1             32  java.util.LinkedHashMap$LinkedKeyIterator
1073:             1             32  java.util.LinkedList$ListItr
1074:             1             32  java.util.Random
1075:             2             32  java.util.WeakHashMap$KeySet
1076:             1             32  java.util.concurrent.CancellationException
1077:             2             32  java.util.concurrent.SynchronousQueue$TransferStack
1078:             1             32  java.util.concurrent.ThreadLocalRandom
1079:             2             32  java.util.logging.ErrorManager
1080:             1             32  java.util.logging.LogManager$SystemLoggerContext
1081:             2             32  java.util.logging.SimpleFormatter
1082:             2             32  javax.management.NotificationFilterSupport
1083:             1             32  javax.management.remote.JMXServiceURL
1084:             2             32  org.bson.BsonBoolean
1085:             2             32  org.bson.codecs.BooleanCodec
1086:             2             32  org.bson.codecs.DoubleCodec
1087:             2             32  org.bson.codecs.EncoderContext
1088:             2             32  org.bson.codecs.IntegerCodec
1089:             2             32  org.bson.codecs.LongCodec
1090:             2             32  org.bson.codecs.StringCodec
1091:             2             32  org.bson.codecs.configuration.MapOfCodecsProvider
1092:             2             32  sun.management.GarbageCollectionNotifInfoCompositeData$1
1093:             2             32  sun.management.GcInfoCompositeData$1
1094:             2             32  sun.management.GcInfoCompositeData$2
1095:             1             32  sun.management.MappedMXBeanType$InProgress
1096:             1             32  sun.management.jmxremote.LocalRMIServerSocketFactory$1
1097:             1             32  sun.nio.cs.StandardCharsets
1098:             1             32  sun.nio.fs.LinuxFileSystem
1099:             1             32  sun.nio.fs.UnixPath
1100:             2             32  sun.rmi.server.UnicastRef2
1101:             1             32  sun.rmi.server.UnicastServerRef
1102:             2             32  sun.rmi.server.WeakClassHashMap$ValueCell
1103:             1             32  sun.rmi.transport.DGCImpl$LeaseInfo
1104:             1             32  sun.rmi.transport.proxy.RMIMasterSocketFactory
1105:             1             32  sun.rmi.transport.tcp.TCPTransport$AcceptLoop
1106:             1             32  sun.security.provider.SecureRandom
1107:             2             32  sun.security.ssl.SSLAlgorithmDecomposer
1108:             1             32  sun.security.x509.AlgorithmId
1109:             1             32  sun.util.locale.provider.LocaleResources
1110:             1             24  [Lcom.fasterxml.jackson.databind.deser.KeyDeserializers;
1111:             1             24  [Lcom.mongodb.ReadConcernLevel;
1112:             1             24  [Lcom.mongodb.connection.ClusterConnectionMode;
1113:             1             24  [Lcom.mongodb.connection.ServerConnectionState;
1114:             1             24  [Lcom.mongodb.connection.ServerDescription;
1115:             1             24  [Ljava.io.File$PathStatus;
1116:             1             24  [Ljava.lang.ClassValue$Entry;
1117:             1             24  [Ljava.lang.management.MemoryType;
1118:             1             24  [Ljava.net.InetAddress$Cache$Type;
1119:             1             24  [Ljava.net.InetSocketAddress;
1120:             1             24  [Ljava.net.InterfaceAddress;
1121:             1             24  [Ljava.net.StandardProtocolFamily;
1122:             1             24  [Ljava.util.Locale$Category;
1123:             1             24  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell;
1124:             1             24  [Lsun.launcher.LauncherHelper;
1125:             1             24  com.fasterxml.jackson.annotation.JsonFormat$Features
1126:             1             24  com.fasterxml.jackson.annotation.JsonInclude$Value
1127:             1             24  com.fasterxml.jackson.core.util.DefaultIndenter
1128:             1             24  com.fasterxml.jackson.databind.cfg.ContextAttributes$Impl
1129:             1             24  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector
1130:             1             24  com.fasterxml.jackson.databind.module.SimpleSerializers
1131:             1             24  com.fasterxml.jackson.databind.ser.impl.FailingSerializer
1132:             1             24  com.fasterxml.jackson.databind.ser.std.CalendarSerializer
1133:             1             24  com.fasterxml.jackson.databind.ser.std.DateSerializer
1134:             1             24  com.mongodb.MongoNamespace
1135:             1             24  com.mongodb.ServerAddress
1136:             1             24  com.mongodb.async.client.MongoClientImpl
1137:             1             24  com.mongodb.connection.AsynchronousSocketChannelStream$AsyncWritableByteChannelAdapter$WriteCompletionHandler
1138:             1             24  com.mongodb.connection.AsynchronousSocketChannelStream$OpenCompletionHandler
1139:             1             24  com.mongodb.connection.ChangeEvent
1140:             1             24  com.mongodb.connection.ClusterId
1141:             1             24  com.mongodb.connection.DefaultConnectionPool$UsageTrackingInternalConnectionItemFactory
1142:             1             24  com.mongodb.connection.DefaultServerMonitor$ServerMonitorRunnable
1143:             1             24  com.mongodb.connection.MessageSettings
1144:             1             24  com.mongodb.connection.MessageSettings$Builder
1145:             1             24  com.mongodb.connection.ReplyMessage
1146:             1             24  com.mongodb.connection.RequestMessage$EncodingMetadata
1147:             1             24  com.mongodb.connection.ResponseBuffers
1148:             1             24  com.mongodb.connection.ServerType$1
1149:             1             24  com.mongodb.connection.ServerType$2
1150:             1             24  com.mongodb.connection.ServerType$3
1151:             1             24  com.mongodb.connection.ServerType$4
1152:             1             24  com.mongodb.connection.ServerType$5
1153:             1             24  com.mongodb.connection.ServerType$6
1154:             1             24  com.mongodb.connection.ServerType$7
1155:             1             24  com.mongodb.connection.ServerType$8
1156:             1             24  com.mongodb.event.ClusterDescriptionChangedEvent
1157:             1             24  com.mongodb.internal.thread.DaemonThreadFactory
1158:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
1159:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
1160:             1             24  com.sun.jmx.mbeanserver.StandardMBeanSupport
1161:             1             24  com.sun.jmx.remote.internal.ArrayNotificationBuffer$ShareBuffer
1162:             1             24  io.github.giovibal.mqtt.MQTTBroker
1163:             1             24  io.github.giovibal.mqtt.MQTTBroker$$Lambda$30/265623023
1164:             1             24  io.github.giovibal.mqtt.MQTTBroker$$Lambda$44/832370086
1165:             1             24  io.netty.channel.ChannelOption$1
1166:             1             24  io.netty.channel.WriteBufferWaterMark
1167:             1             24  io.netty.handler.codec.dns.DatagramDnsQueryEncoder
1168:             1             24  io.netty.handler.codec.dns.DatagramDnsResponseDecoder
1169:             1             24  io.netty.resolver.dns.SingletonDnsServerAddresses
1170:             1             24  io.netty.util.Signal$1
1171:             1             24  io.netty.util.ThreadDeathWatcher$Entry
1172:             1             24  io.netty.util.concurrent.FailedFuture
1173:             1             24  io.netty.util.internal.UnsafeAtomicLongFieldUpdater
1174:             1             24  io.vertx.core.eventbus.impl.CodecManager
1175:             1             24  io.vertx.core.http.impl.HttpServerImpl$HttpHandler
1176:             1             24  io.vertx.core.impl.AddressResolver
1177:             1             24  io.vertx.core.impl.BlockedThreadChecker
1178:             1             24  io.vertx.core.net.impl.NetServerImpl$$Lambda$40/421928476
1179:             1             24  io.vertx.core.net.impl.NetServerImpl$$Lambda$41/1948642995
1180:             1             24  io.vertx.core.net.impl.NetServerImpl$1
1181:             1             24  io.vertx.core.shareddata.impl.LocalMapImpl
1182:             1             24  io.vertx.ext.mongo.UpdateOptions
1183:             1             24  io.vertx.ext.mongo.impl.MongoClientImpl$$Lambda$15/225290371
1184:             1             24  io.vertx.redis.impl.RedisConnection$$Lambda$21/1735507635
1185:             1             24  io.vertx.redis.impl.RedisSubscriptions
1186:             1             24  java.lang.ClassValue$Version
1187:             1             24  java.lang.Double
1188:             1             24  java.lang.invoke.MethodHandleImpl$4
1189:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet
1190:             1             24  java.net.Inet6AddressImpl
1191:             1             24  java.net.InetAddress
1192:             1             24  java.net.SocketPermissionCollection
1193:             1             24  java.rmi.MarshalledObject
1194:             1             24  java.util.Collections$1
1195:             1             24  java.util.Collections$EmptyMap
1196:             1             24  java.util.Collections$SynchronizedRandomAccessList
1197:             1             24  java.util.Currency
1198:             1             24  java.util.Locale$Cache
1199:             1             24  java.util.ResourceBundle$Control$CandidateListCache
1200:             1             24  java.util.TaskQueue
1201:             1             24  java.util.Timer
1202:             1             24  java.util.concurrent.ConcurrentHashMap$KeySetView
1203:             1             24  java.util.concurrent.TimeUnit$1
1204:             1             24  java.util.concurrent.TimeUnit$2
1205:             1             24  java.util.concurrent.TimeUnit$3
1206:             1             24  java.util.concurrent.TimeUnit$4
1207:             1             24  java.util.concurrent.TimeUnit$5
1208:             1             24  java.util.concurrent.TimeUnit$6
1209:             1             24  java.util.concurrent.TimeUnit$7
1210:             1             24  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$HoldCounter
1211:             1             24  java.util.logging.LogManager$LoggerContext
1212:             1             24  java.util.logging.LoggingPermission
1213:             1             24  java.util.regex.Pattern$CharProperty$1
1214:             1             24  java.util.regex.Pattern$Pos
1215:             1             24  java.util.regex.Pattern$Prolog
1216:             1             24  javax.crypto.CryptoAllPermissionCollection
1217:             1             24  javax.management.NotificationBroadcasterSupport
1218:             1             24  javax.management.remote.rmi.RMIJRMPServerImpl$ExportedWrapper
1219:             1             24  org.bson.BsonDateTime
1220:             1             24  org.bson.BsonDouble
1221:             1             24  org.bson.codecs.DocumentCodecProvider
1222:             1             24  org.bson.codecs.UuidCodec
1223:             1             24  sun.launcher.LauncherHelper
1224:             1             24  sun.management.CompilationImpl
1225:             1             24  sun.management.MemoryImpl
1226:             1             24  sun.management.OperatingSystemImpl
1227:             1             24  sun.management.RuntimeImpl
1228:             1             24  sun.management.ThreadImpl
1229:             1             24  sun.management.VMManagementImpl
1230:             1             24  sun.net.dns.ResolverConfigurationImpl
1231:             1             24  sun.net.sdp.SdpProvider
1232:             1             24  sun.net.www.protocol.http.Handler
1233:             1             24  sun.nio.ch.DatagramSocketAdaptor$1
1234:             1             24  sun.nio.ch.ThreadPool
1235:             1             24  sun.nio.cs.ISO_8859_1
1236:             1             24  sun.nio.cs.ThreadLocalCoders$1
1237:             1             24  sun.nio.cs.ThreadLocalCoders$2
1238:             1             24  sun.nio.cs.US_ASCII
1239:             1             24  sun.nio.cs.UTF_16
1240:             1             24  sun.nio.cs.UTF_16BE
1241:             1             24  sun.nio.cs.UTF_16LE
1242:             1             24  sun.nio.cs.UTF_8
1243:             1             24  sun.rmi.runtime.RuntimeUtil$1
1244:             1             24  sun.rmi.transport.DGCImpl
1245:             1             24  sun.rmi.transport.SequenceEntry
1246:             1             24  sun.security.ssl.MAC
1247:             1             24  sun.util.locale.BaseLocale$Cache
1248:             1             24  sun.util.locale.provider.CalendarDataProviderImpl
1249:             1             24  sun.util.locale.provider.CalendarProviderImpl
1250:             1             24  sun.util.locale.provider.CurrencyNameProviderImpl
1251:             1             24  sun.util.locale.provider.DateFormatSymbolsProviderImpl
1252:             1             24  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl
1253:             1             24  sun.util.locale.provider.NumberFormatProviderImpl
1254:             1             24  sun.util.locale.provider.TimeZoneNameProviderImpl
1255:             1             16  [Lcom.fasterxml.jackson.databind.AbstractTypeResolver;
1256:             1             16  [Lcom.fasterxml.jackson.databind.deser.BeanDeserializerModifier;
1257:             1             16  [Lcom.fasterxml.jackson.databind.deser.ValueInstantiators;
1258:             1             16  [Lcom.fasterxml.jackson.databind.ser.BeanSerializerModifier;
1259:             1             16  [Ljava.io.File;
1260:             1             16  [Ljava.lang.Throwable;
1261:             1             16  [Ljava.lang.management.LockInfo;
1262:             1             16  [Ljava.lang.management.MonitorInfo;
1263:             1             16  [Ljava.net.NetworkInterface;
1264:             1             16  [Ljava.net.URL;
1265:             1             16  [Ljava.nio.file.attribute.FileAttribute;
1266:             1             16  [Ljava.security.Provider;
1267:             1             16  [Ljava.security.cert.X509Certificate;
1268:             1             16  [Ljava.text.FieldPosition;
1269:             1             16  [Ljava.util.logging.Handler;
1270:             1             16  [Ljavax.security.cert.X509Certificate;
1271:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$FixedSpaceIndenter
1272:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$NopIndenter
1273:             1             16  com.fasterxml.jackson.databind.deser.BeanDeserializerFactory
1274:             1             16  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$NumberDeserializer
1275:             1             16  com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers
1276:             1             16  com.fasterxml.jackson.databind.deser.std.StringDeserializer
1277:             1             16  com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer$Vanilla
1278:             1             16  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector$Java7Support
1279:             1             16  com.fasterxml.jackson.databind.ser.impl.UnknownSerializer
1280:             1             16  com.fasterxml.jackson.databind.ser.std.NullSerializer
1281:             1             16  com.fasterxml.jackson.databind.ser.std.StringSerializer
1282:             1             16  com.fasterxml.jackson.databind.ser.std.ToStringSerializer
1283:             1             16  com.fasterxml.jackson.databind.ser.std.UUIDSerializer
1284:             1             16  com.fasterxml.jackson.databind.type.TypeParser
1285:             1             16  com.fasterxml.jackson.databind.util.ClassUtil$EmptyIterator
1286:             1             16  com.mongodb.ReadPreference$PrimaryReadPreference
1287:             1             16  com.mongodb.TaggableReadPreference$NearestReadPreference
1288:             1             16  com.mongodb.TaggableReadPreference$PrimaryPreferredReadPreference
1289:             1             16  com.mongodb.TaggableReadPreference$SecondaryPreferredReadPreference
1290:             1             16  com.mongodb.TaggableReadPreference$SecondaryReadPreference
1291:             1             16  com.mongodb.async.client.MongoClientImpl$2
1292:             1             16  com.mongodb.client.model.geojson.codecs.GeoJsonCodecProvider
1293:             1             16  com.mongodb.connection.AsynchronousSocketChannelStream$AsyncWritableByteChannelAdapter
1294:             1             16  com.mongodb.connection.AsynchronousSocketChannelStreamFactoryFactory
1295:             1             16  com.mongodb.connection.DefaultConnectionFactory
1296:             1             16  com.mongodb.connection.DefaultServer$DefaultServerStateListener
1297:             1             16  com.mongodb.connection.InternalStreamConnection$ErrorHandlingConnectionListener
1298:             1             16  com.mongodb.connection.InternalStreamConnectionInitializer
1299:             1             16  com.mongodb.connection.NoOpClusterListener
1300:             1             16  com.mongodb.connection.NoOpConnectionListener
1301:             1             16  com.mongodb.connection.SingleServerCluster$1
1302:             1             16  com.mongodb.connection.SslSettings
1303:             1             16  com.mongodb.internal.management.jmx.JMXMBeanServer
1304:             1             16  com.mongodb.internal.validator.NoOpFieldNameValidator
1305:             1             16  com.mongodb.management.JMXConnectionPoolListener
1306:             1             16  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ResourceContext$1
1307:             1             16  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory
1308:             1             16  com.sun.jmx.mbeanserver.DescriptorCache
1309:             1             16  com.sun.jmx.mbeanserver.MBeanAnalyzer$MethodOrder
1310:             1             16  com.sun.jmx.mbeanserver.MBeanInstantiator
1311:             1             16  com.sun.jmx.mbeanserver.MXBeanIntrospector
1312:             1             16  com.sun.jmx.mbeanserver.SecureClassLoaderRepository
1313:             1             16  com.sun.jmx.mbeanserver.StandardMBeanIntrospector
1314:             1             16  com.sun.jmx.remote.internal.ArrayNotificationBuffer$5
1315:             1             16  com.sun.jmx.remote.internal.ArrayNotificationBuffer$BroadcasterQuery
1316:             1             16  com.sun.jmx.remote.internal.ArrayNotificationBuffer$BufferListener
1317:             1             16  com.sun.jmx.remote.internal.ServerCommunicatorAdmin$Timeout
1318:             1             16  com.sun.jmx.remote.internal.ServerNotifForwarder$NotifForwarderBufferFilter
1319:             1             16  com.sun.jmx.remote.protocol.iiop.IIOPProxyImpl
1320:             1             16  com.sun.jmx.remote.security.SubjectDelegator
1321:             1             16  com.sun.proxy.$Proxy1
1322:             1             16  com.sun.proxy.$Proxy6
1323:             1             16  io.github.giovibal.mqtt.MQTTTopicsManagerOptimized
1324:             1             16  io.github.giovibal.mqtt.QOSUtils
1325:             1             16  io.github.giovibal.mqtt.persistence.StoreVerticle$$Lambda$26/1998035884
1326:             1             16  io.github.giovibal.mqtt.pushservice.PushServer$$Lambda$31/1762606713
1327:             1             16  io.github.giovibal.mqtt.pushservice.PushServer$$Lambda$32/1386760736
1328:             1             16  io.netty.buffer.ByteBufUtil$1
1329:             1             16  io.netty.buffer.ByteBufUtil$2
1330:             1             16  io.netty.buffer.PoolThreadCache$1
1331:             1             16  io.netty.channel.ChannelFutureListener$1
1332:             1             16  io.netty.channel.ChannelFutureListener$2
1333:             1             16  io.netty.channel.ChannelFutureListener$3
1334:             1             16  io.netty.channel.ChannelOutboundBuffer$1
1335:             1             16  io.netty.channel.DefaultChannelPipeline$1
1336:             1             16  io.netty.channel.DefaultMessageSizeEstimator
1337:             1             16  io.netty.channel.DefaultMessageSizeEstimator$HandleImpl
1338:             1             16  io.netty.channel.DefaultSelectStrategy
1339:             1             16  io.netty.channel.DefaultSelectStrategyFactory
1340:             1             16  io.netty.handler.codec.dns.DefaultDnsRecordDecoder
1341:             1             16  io.netty.handler.codec.dns.DefaultDnsRecordEncoder
1342:             1             16  io.netty.resolver.DefaultAddressResolverGroup
1343:             1             16  io.netty.resolver.DefaultHostsFileEntriesResolver
1344:             1             16  io.netty.resolver.dns.SingletonDnsServerAddresses$1
1345:             1             16  io.netty.util.Recycler$1
1346:             1             16  io.netty.util.Recycler$3
1347:             1             16  io.netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory
1348:             1             16  io.netty.util.ThreadDeathWatcher$Watcher
1349:             1             16  io.netty.util.concurrent.DefaultEventExecutorChooserFactory
1350:             1             16  io.netty.util.concurrent.DefaultPromise$CauseHolder
1351:             1             16  io.netty.util.concurrent.DefaultThreadFactory$DefaultRunnableDecorator
1352:             1             16  io.netty.util.concurrent.GlobalEventExecutor$1
1353:             1             16  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
1354:             1             16  io.netty.util.concurrent.RejectedExecutionHandlers$1
1355:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$1
1356:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$2
1357:             1             16  io.netty.util.internal.NoOpTypeParameterMatcher
1358:             1             16  io.netty.util.internal.logging.JdkLoggerFactory
1359:             1             16  io.netty.util.internal.logging.Log4JLoggerFactory
1360:             1             16  io.netty.util.internal.logging.Slf4JLoggerFactory
1361:             1             16  io.vertx.core.cli.impl.DefaultCommandLine$$Lambda$10/1128032093
1362:             1             16  io.vertx.core.cli.impl.DefaultParser$$Lambda$1/1880587981
1363:             1             16  io.vertx.core.cli.impl.DefaultParser$$Lambda$2/1867750575
1364:             1             16  io.vertx.core.cli.impl.DefaultParser$$Lambda$3/2046562095
1365:             1             16  io.vertx.core.cli.impl.DefaultParser$$Lambda$4/1587487668
1366:             1             16  io.vertx.core.eventbus.impl.codecs.BooleanMessageCodec
1367:             1             16  io.vertx.core.eventbus.impl.codecs.BufferMessageCodec
1368:             1             16  io.vertx.core.eventbus.impl.codecs.ByteArrayMessageCodec
1369:             1             16  io.vertx.core.eventbus.impl.codecs.ByteMessageCodec
1370:             1             16  io.vertx.core.eventbus.impl.codecs.CharMessageCodec
1371:             1             16  io.vertx.core.eventbus.impl.codecs.DoubleMessageCodec
1372:             1             16  io.vertx.core.eventbus.impl.codecs.FloatMessageCodec
1373:             1             16  io.vertx.core.eventbus.impl.codecs.IntMessageCodec
1374:             1             16  io.vertx.core.eventbus.impl.codecs.JsonArrayMessageCodec
1375:             1             16  io.vertx.core.eventbus.impl.codecs.JsonObjectMessageCodec
1376:             1             16  io.vertx.core.eventbus.impl.codecs.LongMessageCodec
1377:             1             16  io.vertx.core.eventbus.impl.codecs.NullMessageCodec
1378:             1             16  io.vertx.core.eventbus.impl.codecs.PingMessageCodec
1379:             1             16  io.vertx.core.eventbus.impl.codecs.ReplyExceptionMessageCodec
1380:             1             16  io.vertx.core.eventbus.impl.codecs.ShortMessageCodec
1381:             1             16  io.vertx.core.eventbus.impl.codecs.StringMessageCodec
1382:             1             16  io.vertx.core.file.impl.FileSystemImpl
1383:             1             16  io.vertx.core.impl.FileResolver$$Lambda$12/1160003871
1384:             1             16  io.vertx.core.impl.FutureFactoryImpl
1385:             1             16  io.vertx.core.impl.JavaVerticleFactory
1386:             1             16  io.vertx.core.impl.VertxFactoryImpl
1387:             1             16  io.vertx.core.json.Json$JsonArraySerializer
1388:             1             16  io.vertx.core.json.Json$JsonObjectSerializer
1389:             1             16  io.vertx.core.json.JsonArray
1390:             1             16  io.vertx.core.logging.JULLogDelegateFactory
1391:             1             16  io.vertx.core.metrics.impl.DummyVertxMetrics
1392:             1             16  io.vertx.core.metrics.impl.DummyVertxMetrics$DummyEventBusMetrics
1393:             1             16  io.vertx.core.metrics.impl.DummyVertxMetrics$DummyHttpServerMetrics
1394:             1             16  io.vertx.core.metrics.impl.DummyVertxMetrics$DummyTCPMetrics
1395:             1             16  io.vertx.core.net.impl.PartialPooledByteBufAllocator
1396:             1             16  io.vertx.ext.mongo.impl.codec.json.JsonObjectCodec
1397:             1             16  io.vertx.redis.RedisOptions
1398:             1             16  io.vertx.redis.impl.RedisClientImpl$RedisTransactionImpl
1399:             1             16  io.vertx.redis.impl.RedisConnection$$Lambda$20/817978763
1400:             1             16  java.io.FileDescriptor$1
